ACCT_ID,MEDICAL_REVENUE_2015,SCIENTIFIC_REVENUE_2015,TECHNICAL_REVENUE_2015,MEDICAL_REVENUE_2016,SCIENTIFIC_REVENUE_2016,TECHNICAL_REVENUE_2016
15539545,57,38,47.5,163.8,NA,138.6
15544552,57,38,47.5,111.72,75.81,93.77
15573704,57,38,47.5,111.72,75.81,93.77
15575016,NA,NA,NA,66,NA,55
15575134,300,200,NA,315,NA,NA
15581393,57,38,47.5,NA,NA,NA
15588169,NA,NA,NA,200.64,142.12,171.38
15596180,NA,NA,NA,66,NA,55
15596766,NA,NA,NA,NA,NA,55
15599500,57,38,47.5,163.8,NA,138.6
15604398,300,NA,NA,NA,210,NA
15611778,NA,NA,NA,NA,44,NA
15616237,NA,NA,NA,62.7,41.8,52.25
15618573,300,NA,250,NA,210,262.5
15622395,60,NA,50,NA,NA,52.5
15628581,57,38,47.5,63,NA,52.5
15634449,60,NA,50,NA,79.8,98.7
15638173,NA,192,228,NA,NA,239.4
15650719,NA,NA,NA,275.88,200.64,238.26
15655437,NA,NA,NA,62.7,41.8,52.25
15660924,57,38,47.5,NA,42,52.5
15663346,NA,NA,NA,330,NA,275
15664455,57,38,47.5,NA,NA,NA
15668115,156,NA,NA,NA,NA,NA
15675783,60,NA,NA,NA,NA,52.5
15688885,156,NA,132,NA,113.4,NA
15694570,NA,NA,NA,66,44,NA
15700731,264,NA,NA,NA,201.6,NA
15713301,NA,NA,NA,62.7,41.8,52.25
15714966,NA,NA,NA,NA,149.6,NA
15717356,60,NA,NA,NA,NA,NA
15721868,60,NA,50,NA,NA,NA
15726984,NA,NA,NA,313.5,209,261.25
15729905,57,38,47.5,NA,NA,NA
15736038,264,192,NA,277.2,201.6,NA
15739828,NA,136,164,NA,NA,172.2
15743188,192,NA,164,NA,210,262.5
15743615,237.6,172.8,205.2,249.48,181.44,215.46
15748061,60,40,NA,NA,NA,NA
15752782,192,NA,NA,NA,NA,172.2
15766513,57,38,47.5,NA,NA,NA
15770963,NA,NA,50,NA,NA,98.7
15776174,60,40,NA,NA,NA,NA
15787241,176.64,125.12,150.88,185.47,131.38,158.42
15802766,NA,NA,NA,62.7,41.8,52.25
15822517,60,NA,50,63,NA,52.5
15834176,NA,NA,50,NA,113.4,NA
15836973,156,NA,132,315,NA,NA
15842557,60,NA,50,NA,113.4,NA
15845934,156,NA,132,201.6,NA,NA
15846839,NA,NA,NA,66,NA,55
15847126,60,NA,NA,NA,NA,NA
15851856,57,38,47.5,NA,NA,NA
15858762,57,38,47.5,NA,79.8,98.7
15865818,57,38,47.5,111.72,75.81,93.77
15875883,NA,NA,132,NA,113.4,NA
15890959,NA,NA,NA,66,44,NA
15896839,NA,NA,NA,NA,44,55
15905401,57,38,47.5,111.72,75.81,93.77
15908102,NA,NA,NA,NA,149.6,180.4
15908895,NA,NA,228,NA,201.6,NA
15917074,105.28,71.44,88.36,NA,79.8,98.7
15940573,NA,40,50,NA,NA,NA
15960965,NA,NA,NA,NA,83.6,103.4
15961824,NA,NA,NA,NA,44,NA
15963613,60,NA,50,NA,79.8,NA
15986049,57,38,47.5,117.6,NA,98.7
15993965,NA,NA,NA,NA,211.2,NA
15997259,192,NA,164,315,NA,NA
15999971,273,182,227.5,277.2,NA,239.4
16000270,60,NA,50,117.6,NA,NA
16004219,NA,NA,NA,NA,NA,55
16024589,60,NA,50,NA,NA,NA
16027591,NA,NA,NA,211.2,149.6,NA
16049506,192,NA,164,277.2,201.6,NA
16054031,176.64,125.12,150.88,277.2,NA,239.4
16082827,NA,NA,NA,66,NA,55
16086893,237.6,172.8,205.2,277.2,NA,239.4
16102974,156,NA,132,NA,113.4,NA
16115984,60,NA,50,163.8,NA,NA
16134496,192,NA,164,NA,142.8,172.2
16138861,NA,NA,NA,NA,44,NA
16139317,60,NA,NA,NA,NA,NA
16164094,57,38,47.5,117.6,NA,98.7
16174483,57,38,47.5,NA,NA,NA
16198141,NA,NA,NA,62.7,41.8,52.25
16202891,176.64,125.12,150.88,185.47,131.38,158.42
16211459,237.6,172.8,205.2,277.2,NA,239.4
16214500,105.28,71.44,88.36,110.54,75.01,92.78
16222162,237.6,172.8,205.2,277.2,201.6,NA
16222969,NA,NA,NA,66,44,NA
16229653,60,NA,50,NA,42,52.5
16232710,NA,NA,NA,62.7,41.8,52.25
16248984,57,38,47.5,NA,NA,NA
16273764,264,NA,NA,NA,201.6,NA
16293346,60,NA,50,117.6,NA,98.7
16294239,237.6,172.8,205.2,249.48,181.44,215.46
16316629,NA,NA,NA,NA,220,275
16351850,300,NA,250,NA,201.6,NA
16354305,NA,NA,NA,163.02,112.86,137.94
16358120,NA,NA,50,163.8,NA,NA
16358386,300,200,NA,NA,201.6,239.4
16364757,264,192,NA,277.2,NA,239.4
16379368,NA,40,50,NA,NA,NA
16390890,273,182,227.5,277.2,201.6,NA
16394429,NA,NA,NA,NA,149.6,180.4
16394959,264,NA,228,NA,201.6,239.4
16402268,273,182,227.5,NA,NA,NA
16410199,264,NA,228,NA,NA,239.4
16416234,273,182,227.5,286.65,191.1,238.88
16427476,176.64,125.12,150.88,255.02,185.47,220.25
16434290,264,192,NA,277.2,201.6,NA
16436761,57,38,47.5,117.6,NA,98.7
16450702,192,NA,NA,NA,201.6,NA
16463441,57,38,47.5,163.8,113.4,NA
16466659,NA,136,164,NA,NA,NA
16474468,105.28,71.44,88.36,201.6,NA,172.2
16476315,273,182,227.5,315,210,NA
16485201,237.6,172.8,205.2,277.2,NA,239.4
16494885,NA,NA,NA,62.7,41.8,52.25
16496511,60,NA,50,NA,42,NA
16501522,176.64,125.12,150.88,185.47,131.38,158.42
16532425,176.64,125.12,150.88,289.8,193.2,241.5
16542134,237.6,172.8,205.2,249.48,181.44,215.46
16561045,57,38,47.5,111.72,75.81,93.77
16562955,60,NA,50,117.6,NA,NA
16567560,60,NA,50,63,42,NA
16586063,NA,NA,NA,62.7,41.8,52.25
16587337,264,NA,NA,NA,NA,239.4
16590076,264,192,NA,NA,201.6,NA
16592284,NA,NA,NA,66,NA,55
16602000,NA,NA,164,NA,NA,239.4
16621287,60,NA,50,117.6,79.8,NA
16628180,NA,NA,NA,200.64,142.12,171.38
16636753,60,NA,50,NA,NA,138.6
16645249,60,NA,50,NA,113.4,NA
16661542,57,38,47.5,117.6,79.8,NA
16671452,57,38,47.5,NA,NA,NA
16671564,NA,NA,NA,313.5,209,261.25
16671636,NA,NA,NA,313.5,209,261.25
16673767,NA,NA,NA,275.88,200.64,238.26
16675367,57,38,47.5,111.72,75.81,93.77
16692301,NA,NA,NA,66,NA,55
16695919,57,38,47.5,111.72,75.81,93.77
16710428,57,38,47.5,163.8,113.4,NA
16736224,300,NA,250,277.2,NA,NA
16736263,NA,NA,250,NA,NA,NA
16744831,NA,NA,NA,NA,44,55
16747637,57,38,47.5,NA,NA,NA
16750266,NA,NA,NA,66,NA,55
16756257,145.08,100.44,122.76,163.8,NA,138.6
16757136,57,38,47.5,NA,NA,NA
16764063,192,136,NA,277.2,NA,NA
16775604,60,40,NA,NA,NA,NA
16780853,105.28,71.44,88.36,NA,NA,NA
16821045,112,NA,94,NA,113.4,NA
16824693,264,192,NA,277.2,NA,NA
16832179,NA,NA,NA,NA,44,55
16833518,57,38,47.5,59.85,39.9,49.88
16842630,60,NA,NA,163.8,NA,NA
16844761,300,200,NA,277.2,NA,239.4
16865979,264,NA,228,277.2,201.6,NA
16879837,NA,NA,NA,NA,149.6,180.4
16883023,156,NA,132,201.6,142.8,NA
16889184,176.64,125.12,150.88,315,NA,262.5
16911599,237.6,172.8,205.2,NA,201.6,239.4
16914392,57,38,47.5,63,NA,52.5
16932196,60,NA,50,163.8,NA,138.6
16932271,57,38,47.5,111.72,75.81,93.77
16937150,57,38,47.5,NA,NA,NA
16947893,57,38,47.5,155.61,107.73,131.67
16953808,NA,NA,NA,NA,44,55
16964671,112,NA,NA,163.8,NA,NA
16964862,192,NA,NA,NA,201.6,NA
16985118,NA,NA,NA,66,NA,55
16993532,NA,NA,NA,330,NA,275
17000661,NA,NA,NA,NA,44,NA
17002061,57,38,47.5,NA,NA,NA
17003224,176.64,125.12,150.88,315,NA,262.5
17018376,NA,NA,NA,62.7,41.8,52.25
17022463,60,NA,NA,NA,113.4,NA
17026937,156,NA,NA,NA,113.4,NA
17034798,NA,76,94,NA,NA,NA
17041659,57,38,47.5,59.85,39.9,49.88
17071749,60,NA,NA,NA,NA,138.6
17081638,NA,NA,NA,290.4,NA,250.8
17082347,NA,NA,NA,NA,44,NA
17089458,NA,NA,NA,NA,NA,145.2
17098209,264,NA,228,277.2,NA,239.4
17109913,NA,NA,50,NA,NA,NA
17113386,60,40,NA,NA,NA,NA
17115576,57,38,47.5,NA,NA,NA
17122099,57,38,47.5,155.61,107.73,131.67
17131781,NA,NA,NA,NA,NA,55
17134653,105.28,71.44,88.36,163.8,NA,138.6
17203933,60,NA,50,NA,42,NA
17204780,237.6,172.8,205.2,249.48,181.44,215.46
17218227,NA,NA,NA,275.88,200.64,238.26
17219905,NA,NA,NA,275.88,200.64,238.26
17225972,NA,NA,NA,NA,NA,55
17233478,NA,NA,50,NA,NA,NA
17234628,NA,NA,NA,62.7,41.8,52.25
17237758,57,38,47.5,163.8,113.4,NA
17242732,NA,NA,NA,66,NA,55
17248159,NA,NA,NA,66,NA,55
17250577,NA,NA,50,NA,NA,98.7
17261620,NA,NA,NA,275.88,200.64,238.26
17273157,NA,NA,NA,NA,118.8,145.2
17279338,57,38,47.5,111.72,75.81,93.77
17281456,273,182,227.5,NA,NA,NA
17300066,NA,NA,NA,211.2,NA,180.4
17302746,105.28,71.44,88.36,201.6,142.8,NA
17304521,NA,NA,NA,66,NA,55
17310004,60,NA,50,63,NA,52.5
17312588,NA,NA,NA,NA,211.2,NA
17329482,60,NA,50,63,NA,52.5
17356103,60,NA,50,163.8,NA,138.6
17356563,112,76,NA,NA,NA,NA
17358909,57,38,47.5,155.61,107.73,131.67
17373803,60,NA,50,NA,NA,NA
17379546,264,192,NA,277.2,201.6,NA
17400191,57,38,47.5,59.85,39.9,49.88
17408344,NA,NA,NA,NA,211.2,250.8
17408903,NA,NA,250,315,NA,NA
17414633,NA,136,164,NA,NA,NA
17425126,NA,NA,NA,NA,44,NA
17426204,57,38,47.5,117.6,79.8,NA
17442652,273,182,227.5,315,NA,262.5
17450149,264,NA,228,277.2,NA,NA
17452124,NA,NA,NA,200.64,142.12,171.38
17471863,NA,NA,NA,62.7,41.8,52.25
17491946,60,NA,NA,NA,NA,NA
17497523,NA,NA,NA,66,NA,NA
17499283,57,38,47.5,111.72,75.81,93.77
17514267,NA,NA,NA,211.2,149.6,NA
17524496,NA,40,50,NA,NA,NA
17526330,57,38,47.5,NA,NA,NA
17545129,NA,NA,164,NA,NA,NA
17553108,264,NA,228,277.2,NA,239.4
17553360,60,NA,50,163.8,NA,NA
17594217,176.64,125.12,150.88,289.8,193.2,241.5
17603671,NA,NA,NA,66,NA,NA
17606139,264,192,NA,NA,NA,239.4
17611375,57,38,47.5,163.8,NA,138.6
17613187,264,NA,228,NA,NA,239.4
17665216,145.08,100.44,122.76,292.95,195.3,244.13
17679493,57,38,47.5,163.8,113.4,NA
17685255,57,38,47.5,117.6,79.8,NA
17690636,57,38,47.5,163.8,NA,138.6
17690943,300,NA,250,277.2,NA,239.4
17692136,NA,NA,NA,62.7,41.8,52.25
17693785,57,38,47.5,NA,NA,NA
17707780,105.28,71.44,88.36,201.6,NA,172.2
17718323,NA,NA,NA,171.6,118.8,NA
17725936,264,192,NA,277.2,201.6,NA
17732678,105.28,71.44,88.36,NA,NA,NA
17733976,176.64,125.12,150.88,255.02,185.47,220.25
17747846,NA,NA,NA,NA,149.6,NA
17759475,57,38,47.5,NA,42,52.5
17766982,57,38,47.5,59.85,39.9,49.88
17781803,60,NA,NA,NA,NA,NA
17819943,105.28,71.44,88.36,201.6,NA,172.2
17821756,60,NA,50,63,NA,52.5
17829669,60,NA,NA,NA,NA,NA
17833847,60,NA,50,117.6,NA,98.7
17845831,60,NA,NA,NA,79.8,NA
17854517,264,NA,228,NA,201.6,239.4
17886949,145.08,100.44,122.76,201.6,142.8,NA
17896253,60,NA,50,63,NA,52.5
17903723,192,NA,164,277.2,NA,NA
17921622,57,38,47.5,NA,NA,NA
17943302,300,200,NA,277.2,NA,239.4
17945202,NA,NA,NA,NA,44,55
17945557,60,NA,NA,NA,NA,NA
17953880,57,38,47.5,111.72,75.81,93.77
17955275,60,NA,50,NA,NA,98.7
17958052,NA,NA,NA,290.4,211.2,NA
17967975,57,38,47.5,59.85,39.9,49.88
17972072,NA,NA,NA,NA,44,NA
17972236,60,NA,50,117.6,NA,NA
17988995,60,NA,50,163.8,NA,138.6
18021504,57,38,47.5,163.8,NA,138.6
18038271,NA,NA,NA,200.64,142.12,171.38
18056185,300,200,NA,NA,210,262.5
18059165,NA,NA,NA,163.02,112.86,137.94
18061409,NA,NA,NA,NA,44,55
18061892,112,NA,94,201.6,NA,NA
18065673,57,38,47.5,155.61,107.73,131.67
18066706,237.6,172.8,205.2,277.2,201.6,NA
18068465,NA,NA,NA,290.4,NA,250.8
18079724,NA,NA,50,NA,NA,NA
18084089,NA,NA,NA,66,44,NA
18093145,NA,40,50,NA,NA,NA
18094581,237.6,172.8,205.2,249.48,181.44,215.46
18101053,NA,NA,NA,313.5,209,261.25
18102825,264,192,NA,NA,201.6,239.4
18104316,60,NA,50,NA,42,NA
18105837,60,NA,50,NA,NA,138.6
18109473,176.64,125.12,150.88,NA,201.6,239.4
18109511,105.28,71.44,88.36,NA,NA,NA
18110205,NA,NA,132,NA,113.4,NA
18117545,NA,NA,50,NA,42,NA
18147497,57,38,47.5,155.61,107.73,131.67
18155738,60,NA,50,NA,42,NA
18160091,NA,NA,NA,62.7,41.8,52.25
18176094,NA,NA,NA,NA,NA,250.8
18178691,105.28,71.44,88.36,NA,NA,NA
18179216,60,NA,NA,NA,NA,NA
18199685,57,38,47.5,63,NA,52.5
18244112,237.6,172.8,205.2,249.48,181.44,215.46
18247990,60,NA,NA,NA,NA,NA
18254682,105.28,71.44,88.36,NA,NA,NA
18255341,57,38,47.5,155.61,107.73,131.67
18264431,112,NA,94,NA,79.8,98.7
18271414,NA,NA,NA,62.7,41.8,52.25
18273843,57,38,47.5,NA,NA,NA
18276942,57,38,47.5,155.61,107.73,131.67
18282896,237.6,172.8,205.2,249.48,181.44,215.46
18283985,NA,NA,NA,66,NA,NA
18320655,NA,NA,NA,117.04,79.42,98.23
18322932,105.28,71.44,88.36,NA,142.8,172.2
18352064,NA,NA,50,117.6,NA,NA
18358149,NA,NA,50,NA,NA,NA
18365527,57,38,47.5,NA,113.4,138.6
18372959,264,NA,228,NA,201.6,NA
18373574,57,38,47.5,63,NA,52.5
18374471,NA,NA,50,NA,NA,NA
18376607,NA,192,228,NA,NA,239.4
18412380,105.28,71.44,88.36,NA,NA,NA
18428702,NA,NA,NA,123.2,NA,103.4
18431680,57,38,47.5,63,NA,52.5
18441355,NA,NA,NA,66,NA,55
18443934,NA,NA,NA,62.7,41.8,52.25
18445928,NA,NA,NA,62.7,41.8,52.25
18447641,273,182,227.5,NA,NA,NA
18459633,NA,NA,NA,NA,44,55
18478698,237.6,172.8,205.2,277.2,NA,239.4
18480925,57,38,47.5,59.85,39.9,49.88
18485389,60,NA,NA,NA,NA,52.5
18489754,105.28,71.44,88.36,NA,142.8,172.2
18493521,NA,NA,NA,66,NA,55
18515999,NA,NA,NA,NA,211.2,250.8
18524890,57,38,47.5,NA,NA,NA
18526253,NA,NA,NA,275.88,200.64,238.26
18537651,57,38,47.5,63,NA,52.5
18545151,NA,NA,94,NA,142.8,NA
18552654,57,38,47.5,NA,42,52.5
18553765,NA,NA,NA,NA,149.6,180.4
18560589,NA,NA,NA,66,44,NA
18577971,57,38,47.5,63,NA,52.5
18584434,57,38,47.5,155.61,107.73,131.67
18587234,57,38,47.5,NA,NA,NA
18611967,NA,NA,NA,NA,211.2,NA
18615398,60,NA,50,NA,113.4,NA
18619062,NA,NA,NA,330,220,NA
18619182,60,NA,NA,163.8,NA,NA
18625739,NA,NA,NA,NA,211.2,250.8
18631255,57,38,47.5,NA,NA,NA
18637357,57,38,47.5,111.72,75.81,93.77
18658271,NA,NA,NA,66,44,NA
18663954,NA,NA,NA,62.7,41.8,52.25
18667385,60,NA,50,117.6,NA,NA
18671629,60,NA,50,63,NA,NA
18689409,57,38,47.5,117.6,NA,98.7
18696855,NA,NA,NA,NA,44,NA
18709195,NA,NA,NA,66,NA,55
18710797,NA,136,164,NA,201.6,NA
18732920,60,NA,NA,NA,NA,NA
18733834,57,38,47.5,NA,NA,NA
18743544,105.28,71.44,88.36,153.97,106.6,130.28
18748438,57,38,47.5,63,NA,52.5
18749184,NA,NA,94,NA,NA,NA
18749242,57,38,47.5,111.72,75.81,93.77
18750097,57,38,47.5,NA,NA,NA
18751868,NA,40,50,NA,NA,NA
18755775,NA,NA,NA,66,44,NA
18756209,NA,40,50,NA,NA,NA
18763302,NA,NA,NA,NA,NA,55
18793777,60,NA,50,NA,79.8,NA
18810868,264,NA,228,277.2,NA,239.4
18830487,60,NA,50,NA,79.8,98.7
18848760,NA,NA,NA,66,NA,NA
18854095,NA,NA,NA,290.4,NA,250.8
18859099,60,NA,50,NA,113.4,138.6
18860927,57,38,47.5,NA,NA,NA
18862763,NA,NA,NA,313.5,209,261.25
18862894,NA,192,228,NA,201.6,NA
18864593,NA,NA,NA,313.5,209,261.25
18871996,60,NA,50,NA,79.8,98.7
18872092,NA,NA,NA,275.88,200.64,238.26
18880623,NA,NA,50,NA,113.4,NA
18899648,264,NA,228,277.2,NA,NA
18901592,NA,NA,NA,123.2,NA,NA
18905645,264,192,NA,277.2,201.6,NA
18906999,156,NA,132,163.8,113.4,NA
18930625,NA,NA,NA,NA,44,55
18940604,NA,NA,NA,117.04,79.42,98.23
18943946,60,NA,50,NA,42,52.5
18952983,NA,NA,NA,275.88,200.64,238.26
18968690,57,38,47.5,111.72,75.81,93.77
18973437,57,38,47.5,NA,NA,NA
18974741,NA,NA,NA,66,NA,55
18979247,60,NA,50,NA,NA,52.5
18985133,NA,NA,NA,66,NA,55
19002854,57,38,47.5,NA,NA,NA
19003432,NA,NA,NA,66,44,NA
19015587,NA,NA,NA,NA,NA,55
19019406,NA,NA,NA,NA,NA,55
19032723,237.6,172.8,205.2,249.48,181.44,215.46
19033110,NA,NA,NA,66,44,NA
19056508,60,NA,50,63,NA,52.5
19069736,60,NA,50,117.6,NA,98.7
19070735,57,38,47.5,NA,NA,NA
19073649,60,NA,NA,NA,NA,NA
19112233,57,38,47.5,NA,NA,NA
19116144,105.28,71.44,88.36,189.5,134.23,161.87
19122151,NA,NA,50,NA,113.4,NA
19128288,NA,NA,NA,NA,NA,55
19136688,NA,NA,NA,62.7,41.8,52.25
19150090,NA,192,228,NA,201.6,239.4
19161840,237.6,172.8,205.2,NA,201.6,239.4
19175445,NA,136,164,NA,NA,NA
19198820,57,38,47.5,111.72,75.81,93.77
19245391,60,NA,50,163.8,113.4,NA
19258891,NA,40,50,NA,NA,NA
19280407,192,NA,NA,NA,NA,NA
19280622,192,NA,164,201.6,NA,172.2
19287655,NA,NA,NA,62.7,41.8,52.25
19298528,NA,NA,NA,NA,44,55
19309115,NA,NA,NA,290.4,NA,250.8
19315950,NA,NA,NA,290.4,NA,250.8
19316950,NA,NA,NA,211.2,149.6,NA
19324936,105.28,71.44,88.36,NA,NA,NA
19327495,57,38,47.5,155.61,107.73,131.67
19329515,NA,NA,NA,NA,44,NA
19343424,NA,NA,NA,290.4,NA,250.8
19343739,NA,NA,50,NA,NA,NA
19344212,NA,200,250,277.2,201.6,NA
19348244,156,NA,132,NA,NA,262.5
19363815,NA,NA,NA,NA,44,NA
19404718,NA,NA,NA,NA,44,NA
19425704,60,NA,NA,NA,NA,NA
19429825,60,NA,50,NA,42,NA
19432594,57,38,47.5,NA,NA,NA
19444156,60,NA,50,163.8,NA,138.6
19447821,NA,NA,NA,66,44,NA
19453137,105.28,71.44,88.36,189.5,134.23,161.87
19464641,NA,NA,NA,NA,44,NA
19484194,273,182,227.5,252.25,183.46,217.85
19488507,57,38,47.5,111.72,75.81,93.77
19510076,NA,NA,NA,NA,83.6,NA
19515820,273,182,227.5,NA,210,262.5
19532891,NA,NA,94,NA,113.4,NA
19537764,176.64,125.12,150.88,289.8,193.2,241.5
19545369,60,NA,50,NA,113.4,138.6
19548893,60,NA,50,NA,42,NA
19554992,NA,136,164,NA,201.6,NA
19556079,NA,NA,228,NA,NA,239.4
19559003,300,NA,NA,277.2,NA,NA
19564114,105.28,71.44,88.36,189.5,134.23,161.87
19564428,60,NA,NA,NA,NA,NA
19575113,57,38,47.5,NA,NA,NA
19597500,105.28,71.44,88.36,NA,NA,NA
19608798,NA,NA,NA,62.7,41.8,52.25
19619281,57,38,47.5,NA,NA,NA
19627287,60,NA,50,63,42,NA
19628521,NA,NA,NA,NA,NA,55
19634732,57,38,47.5,NA,NA,NA
19638751,176.64,125.12,150.88,201.6,142.8,NA
19642221,NA,NA,94,NA,NA,NA
19643359,NA,NA,NA,NA,44,NA
19651230,NA,192,228,277.2,NA,239.4
19656388,57,38,47.5,163.8,NA,138.6
19674886,57,38,47.5,63,NA,52.5
19680859,NA,NA,NA,66,NA,55
19684148,60,NA,50,NA,79.8,NA
19689235,112,NA,NA,117.6,NA,NA
19701592,264,NA,228,277.2,NA,239.4
19709301,273,182,227.5,252.25,183.46,217.85
19719035,NA,NA,164,NA,NA,NA
19723430,NA,NA,NA,NA,44,NA
19725407,57,38,47.5,59.85,39.9,49.88
19727125,237.6,172.8,205.2,249.48,181.44,215.46
19741007,60,NA,50,63,42,NA
19742335,60,NA,50,NA,79.8,NA
19743771,156,NA,NA,NA,NA,138.6
19744082,300,NA,250,NA,210,262.5
19771635,300,NA,250,277.2,201.6,NA
19790329,60,NA,50,63,NA,52.5
19794363,NA,NA,NA,66,NA,55
19795400,57,38,47.5,111.72,75.81,93.77
19795591,105.28,71.44,88.36,110.54,75.01,92.78
19800149,264,NA,228,NA,201.6,NA
19811452,60,NA,50,NA,NA,52.5
19816071,NA,NA,NA,66,NA,55
19818075,NA,NA,NA,62.7,41.8,52.25
19818652,NA,NA,228,NA,NA,239.4
19823194,237.6,172.8,205.2,249.48,181.44,215.46
19834358,57,38,47.5,59.85,39.9,49.88
19844802,57,38,47.5,63,NA,52.5
19855592,192,NA,164,277.2,NA,239.4
19856977,NA,NA,NA,62.7,41.8,52.25
19859232,NA,NA,50,NA,NA,NA
19866407,NA,136,164,NA,NA,NA
19873650,NA,NA,NA,62.7,41.8,52.25
19912578,300,NA,NA,NA,NA,262.5
19913471,60,NA,50,NA,79.8,NA
19923630,57,38,47.5,59.85,39.9,49.88
19924085,NA,NA,NA,NA,44,NA
19926602,112,NA,94,NA,113.4,138.6
19941655,60,NA,50,63,42,NA
19944415,60,NA,50,117.6,NA,NA
19959958,60,NA,50,NA,113.4,NA
19984432,NA,40,50,NA,NA,NA
20017786,57,38,47.5,63,42,NA
20032486,57,38,47.5,NA,NA,NA
20032816,273,182,227.5,NA,NA,NA
20035180,145.08,100.44,122.76,292.95,195.3,244.13
20042362,NA,192,228,NA,201.6,NA
20046434,NA,108,132,NA,NA,NA
20049093,264,NA,NA,NA,201.6,NA
20054613,NA,NA,NA,NA,149.6,180.4
20072225,57,38,47.5,NA,NA,NA
20073534,237.6,172.8,205.2,249.48,181.44,215.46
20088639,NA,NA,50,NA,NA,NA
20095851,NA,NA,NA,66,NA,55
20097807,NA,NA,NA,211.2,149.6,NA
20106282,NA,NA,NA,NA,44,55
20122900,NA,NA,NA,62.7,41.8,52.25
20128280,NA,NA,94,NA,NA,NA
20136718,105.28,71.44,88.36,NA,NA,NA
20144526,264,NA,228,277.2,NA,NA
20167958,264,NA,NA,NA,201.6,NA
20169991,57,38,47.5,163.8,NA,138.6
20206796,NA,NA,NA,NA,NA,145.2
20212277,NA,NA,NA,62.7,41.8,52.25
20220219,NA,NA,NA,NA,220,NA
20222265,60,NA,NA,NA,NA,52.5
20245880,60,NA,50,117.6,NA,98.7
20250222,57,38,47.5,NA,NA,NA
20252993,NA,NA,NA,66,44,NA
20253721,60,NA,50,NA,42,NA
20259747,57,38,47.5,63,NA,52.5
20273838,145.08,100.44,122.76,NA,NA,NA
20286919,57,38,47.5,63,NA,52.5
20310587,57,38,47.5,155.61,107.73,131.67
20323157,NA,NA,NA,NA,NA,250.8
20326968,57,38,47.5,NA,NA,NA
20335843,300,200,NA,NA,NA,NA
20350395,300,NA,250,NA,201.6,NA
20363447,NA,NA,94,NA,NA,NA
20386575,264,NA,228,277.2,NA,239.4
20387360,NA,NA,250,NA,201.6,NA
20387586,NA,NA,NA,66,NA,55
20400696,57,38,47.5,155.61,107.73,131.67
20405982,57,38,47.5,117.6,NA,98.7
20407682,NA,NA,NA,NA,44,55
20414826,57,38,47.5,163.8,NA,138.6
20435560,NA,NA,94,NA,NA,NA
20440197,NA,40,50,NA,NA,NA
20445352,60,NA,50,NA,NA,NA
20450057,57,38,47.5,163.8,NA,138.6
20454849,NA,136,164,201.6,NA,NA
20460561,60,40,NA,NA,NA,NA
20466428,57,38,47.5,163.8,NA,138.6
20475582,57,38,47.5,NA,NA,NA
20479123,57,38,47.5,NA,NA,NA
20495031,NA,NA,250,NA,210,NA
20506955,60,NA,50,117.6,NA,98.7
20507835,57,38,47.5,111.72,75.81,93.77
20515664,57,38,47.5,163.8,NA,138.6
20517608,237.6,172.8,205.2,249.48,181.44,215.46
20522454,300,NA,NA,NA,NA,NA
20523870,NA,NA,NA,211.2,NA,NA
20526380,57,38,47.5,NA,NA,NA
20531824,60,NA,50,163.8,NA,NA
20534503,105.28,71.44,88.36,189.5,134.23,161.87
20538198,NA,NA,NA,123.2,NA,103.4
20555171,NA,NA,NA,NA,NA,55
20567507,57,38,47.5,NA,NA,NA
20570284,60,NA,50,NA,NA,138.6
20593425,NA,192,228,277.2,NA,239.4
20627731,60,NA,50,NA,113.4,NA
20632803,NA,NA,NA,123.2,83.6,NA
20640039,NA,NA,94,NA,NA,NA
20641697,156,108,NA,NA,NA,NA
20652414,57,38,47.5,163.8,NA,138.6
20687395,NA,NA,NA,313.5,209,261.25
20689032,60,NA,50,63,NA,52.5
20695990,57,38,47.5,NA,NA,NA
20698140,192,NA,NA,315,NA,NA
20704236,57,38,47.5,155.61,107.73,131.67
20705304,237.6,172.8,205.2,NA,201.6,239.4
20706899,57,38,47.5,163.8,NA,138.6
20716182,NA,NA,NA,66,NA,55
20717116,NA,NA,228,NA,201.6,NA
20724831,NA,NA,NA,66,NA,NA
20726400,57,38,47.5,NA,NA,NA
20739787,60,NA,50,NA,NA,98.7
20742196,264,192,NA,NA,201.6,239.4
20746665,NA,NA,NA,290.4,NA,250.8
20790514,57,38,47.5,NA,NA,NA
20794605,60,NA,50,63,NA,52.5
20799259,57,38,47.5,59.85,39.9,49.88
20811195,60,NA,50,163.8,NA,NA
20839095,60,NA,NA,NA,NA,NA
20845644,NA,NA,NA,211.2,NA,180.4
20846323,NA,NA,NA,NA,44,55
20850302,60,NA,50,NA,113.4,138.6
20868127,NA,NA,NA,62.7,41.8,52.25
20874254,57,38,47.5,NA,NA,NA
20875177,57,38,47.5,NA,NA,NA
20892685,273,182,227.5,315,210,NA
20910069,57,38,47.5,117.6,79.8,NA
20921206,273,182,227.5,315,210,NA
20930476,105.28,71.44,88.36,NA,NA,NA
20931874,60,NA,50,NA,NA,98.7
20934341,NA,136,164,NA,210,NA
20934537,264,NA,NA,NA,201.6,NA
20940344,176.64,125.12,150.88,255.02,185.47,220.25
20946103,60,NA,50,163.8,NA,138.6
