ACCT_ID,FIRST_YR_CUSTOMER,COUNTRY,ACCT_MGR_STATUS,ACCT_REVENUE_CAT,ACCT_EMPLOYEE_CAT,ACCT_TYPE
18901592,2016,UNITED KINGDOM,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
18930625,2016,RUSSIA,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic
18940604,2016,BELGIUM,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
18952983,2016,GERMANY,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
18974741,2016,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
18985133,2016,SPAIN,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Corporate
19003432,2016,RUSSIA,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
19015587,2016,GERMANY,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Research
19019406,2016,IRELAND,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic
19033110,2016,NETHERLANDS,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
19128288,2016,UNITED STATES,MANAGER,$50-$100m,51 - 100 employees,Corporate
19136688,2016,RUSSIA,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research
19287655,2016,RUSSIA,HEAD OF FUNCTION,$1bn+,5000+ employees,Research
19298528,2016,IRELAND,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
19309115,2016,FRANCE,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Academic
19315950,2016,UNITED STATES,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic
19316950,2016,IRELAND,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
19329515,2016,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
19343424,2016,NETHERLANDS,MANAGER,$50-$100m,51 - 100 employees,Corporate
19363815,2016,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
19404718,2016,UNITED STATES,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
19447821,2016,GERMANY,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic
19464641,2016,GERMANY,MANAGER,$50-$100m,100 - 500 employees,Research
19510076,2016,NETHERLANDS,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
19608798,2016,RUSSIA,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
19628521,2016,UNITED KINGDOM,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
19643359,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
19680859,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
19723430,2016,RUSSIA,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
19794363,2016,BELGIUM,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
19816071,2016,GERMANY,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
19818075,2016,IRELAND,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
19856977,2016,GERMANY,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
19873650,2016,GERMANY,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
19924085,2016,RUSSIA,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Academic
20054613,2016,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
20095851,2016,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
20097807,2016,NETHERLANDS,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
20106282,2016,UNITED STATES,SENIOR MANAGER,$100-$500m,100 - 500 employees,Research
20122900,2016,FRANCE,MANAGER,$500m-$1bn,501 - 1000 employees,Corporate
20206796,2016,BELGIUM,MANAGER,$100-$500m,501 - 1000 employees,Corporate
20212277,2016,IRELAND,MANAGER,$1bn+,1001 - 5000 employees,Research
20220219,2016,IRELAND,SENIOR MANAGER,$1bn+,5000+ employees,Research
20252993,2016,FRANCE,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Corporate
20323157,2016,SPAIN,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
20387586,2016,GERMANY,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
20407682,2016,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic
20523870,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic
20538198,2016,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic
20555171,2016,GERMANY,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
20632803,2016,GERMANY,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research
20687395,2016,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic
20716182,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Research
20724831,2016,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic
20746665,2016,UNITED KINGDOM,MANAGER,$100-$500m,100 - 500 employees,Academic
20845644,2016,IRELAND,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
20846323,2016,NETHERLANDS,MANAGER,$50-$100m,100 - 500 employees,Academic
20868127,2016,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
20957269,2016,GERMANY,MANAGER,$1bn+,5000+ employees,Research
21002477,2016,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
21050851,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
21207349,2016,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
21311486,2016,GERMANY,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
21360370,2016,GERMANY,SENIOR MANAGER,$20-$50m,51 - 100 employees,Corporate
21366117,2016,RUSSIA,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Corporate
21401842,2016,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
21406998,2016,SPAIN,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic
21412225,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research
21500691,2016,GERMANY,MANAGER,Less than $20m,0 - 10 employees,Academic
21514675,2016,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Corporate
21569466,2016,IRELAND,MANAGER,$20-$50m,11 - 50 employees,Academic
21579715,2016,NETHERLANDS,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Academic
21593688,2016,SPAIN,SENIOR MANAGER,$1bn+,5000+ employees,Corporate
21657368,2016,RUSSIA,MANAGER,$50-$100m,100 - 500 employees,Research
21668506,2016,RUSSIA,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
21710876,2016,NETHERLANDS,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
21720526,2016,SPAIN,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research
21761580,2016,NETHERLANDS,MANAGER,$20-$50m,51 - 100 employees,Corporate
21787321,2016,NETHERLANDS,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research
21881589,2016,GERMANY,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
21894596,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
21906618,2016,BELGIUM,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
21955870,2016,UNITED STATES,SENIOR MANAGER,Less than $20m,11 - 50 employees,Academic
22069441,2016,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
22081375,2016,RUSSIA,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
22088251,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
22090682,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
22095725,2016,UNITED STATES,MANAGER,$1bn+,1001 - 5000 employees,Corporate
22099487,2016,UNITED STATES,MANAGER,$500m-$1bn,501 - 1000 employees,Academic
22142733,2016,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
22161955,2016,RUSSIA,MANAGER,$20-$50m,11 - 50 employees,Corporate
22200455,2016,FRANCE,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
22230505,2016,RUSSIA,MANAGER,$50-$100m,100 - 500 employees,Corporate
22281689,2016,GERMANY,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
22297643,2016,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research
22302335,2016,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
22313068,2016,NETHERLANDS,MANAGER,$20-$50m,11 - 50 employees,Research
22369314,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic
22441201,2016,UNITED STATES,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
22462497,2016,GERMANY,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
22496601,2016,BELGIUM,SENIOR MANAGER,$50-$100m,51 - 100 employees,Corporate
22529792,2016,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
22586573,2016,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Research
22591515,2016,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
22634943,2016,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
22701030,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
22708464,2016,NETHERLANDS,MANAGER,$1bn+,5000+ employees,Academic
22721933,2016,SPAIN,MANAGER,$500m-$1bn,501 - 1000 employees,Research
22814630,2016,FRANCE,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
22839170,2016,FRANCE,MANAGER,$20-$50m,51 - 100 employees,Academic
22843215,2016,RUSSIA,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
22866737,2016,GERMANY,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
22869762,2016,RUSSIA,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
22880752,2016,FRANCE,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
22886127,2016,RUSSIA,MANAGER,$1bn+,5000+ employees,Research
23037282,2016,FRANCE,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
23055009,2016,NETHERLANDS,MANAGER,$20-$50m,51 - 100 employees,Academic
23089309,2016,UNITED STATES,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
23090411,2016,RUSSIA,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Research
23138297,2016,UNITED STATES,MANAGER,Less than $20m,11 - 50 employees,Research
23156861,2016,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Academic
23165093,2016,GERMANY,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research
23259518,2016,UNITED STATES,SENIOR MANAGER,$1bn+,5000+ employees,Academic
23306764,2016,BELGIUM,MANAGER,Less than $20m,11 - 50 employees,Research
23321205,2016,SPAIN,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic
23333511,2016,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research
23349506,2016,UNITED STATES,SENIOR MANAGER,$1bn+,5000+ employees,Corporate
23380329,2016,FRANCE,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research
23382187,2016,UNITED KINGDOM,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
23391422,2016,UNITED KINGDOM,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic
23420692,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
23424624,2016,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
23494527,2016,NETHERLANDS,MANAGER,$100-$500m,100 - 500 employees,Academic
23495347,2016,SPAIN,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
23546147,2016,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate
23627228,2016,UNITED STATES,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Academic
23635241,2016,GERMANY,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
23674408,2016,UNITED KINGDOM,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
23724968,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
23754906,2016,RUSSIA,MANAGER,$20-$50m,51 - 100 employees,Research
23759636,2016,UNITED STATES,MANAGER,$1bn+,5000+ employees,Academic
23809617,2016,UNITED STATES,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
23877161,2016,SPAIN,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research
23905069,2016,FRANCE,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic
23908271,2016,SPAIN,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Corporate
23939197,2016,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
24043330,2016,UNITED STATES,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Academic
24048318,2016,NETHERLANDS,MANAGER,$1bn+,5000+ employees,Corporate
24050579,2016,GERMANY,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
24202277,2016,SPAIN,MANAGER,$20-$50m,51 - 100 employees,Corporate
24286239,2016,UNITED STATES,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
24301467,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
24310857,2016,IRELAND,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
24336993,2016,IRELAND,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
24377316,2016,RUSSIA,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
24381679,2016,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
24382162,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
24467154,2016,SPAIN,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
24536631,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
24570655,2016,GERMANY,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Academic
24691847,2016,GERMANY,MANAGER,Less than $20m,0 - 10 employees,Corporate
24700072,2016,UNITED STATES,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic
24740726,2016,RUSSIA,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
24764423,2016,SPAIN,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic
24786285,2016,FRANCE,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
24800111,2016,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Corporate
24804727,2016,SPAIN,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Academic
24810045,2016,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic
24820381,2016,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Academic
24959653,2016,SPAIN,MANAGER,$50-$100m,51 - 100 employees,Academic
24963993,2016,GERMANY,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
25016298,2016,FRANCE,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate
25088926,2016,BELGIUM,MANAGER,$50-$100m,51 - 100 employees,Research
25144778,2016,RUSSIA,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
25171482,2016,SPAIN,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic
25175656,2016,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
25433983,2016,NETHERLANDS,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research
25441294,2016,UNITED STATES,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research
25453368,2016,GERMANY,MANAGER,Less than $20m,0 - 10 employees,Research
25460839,2016,NETHERLANDS,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic
25496782,2016,NETHERLANDS,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
25517639,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Research
25594801,2016,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
25677292,2016,IRELAND,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research
25688900,2016,UNITED KINGDOM,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
25749106,2016,IRELAND,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
25835291,2016,NETHERLANDS,MANAGER,$500m-$1bn,501 - 1000 employees,Academic
25906171,2016,IRELAND,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
25907732,2016,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
25919962,2016,SPAIN,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
25960982,2016,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate
26049635,2016,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
26058013,2016,RUSSIA,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic
26150962,2016,SPAIN,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
26163402,2016,NETHERLANDS,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
26219163,2016,NETHERLANDS,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Research
26242180,2016,SPAIN,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
26243530,2016,RUSSIA,SENIOR MANAGER,$1bn+,5000+ employees,Academic
26313575,2016,FRANCE,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
26319527,2016,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
26356662,2016,UNITED STATES,MANAGER,Less than $20m,11 - 50 employees,Academic
26389948,2016,UNITED KINGDOM,MANAGER,$1bn+,1001 - 5000 employees,Research
26475742,2016,NETHERLANDS,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
26521691,2016,RUSSIA,MANAGER,$20-$50m,51 - 100 employees,Academic
26532456,2016,RUSSIA,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
26538144,2016,GERMANY,MANAGER,$1bn+,1001 - 5000 employees,Research
26554586,2016,BELGIUM,MANAGER,$1bn+,5000+ employees,Academic
26556723,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
26637847,2016,GERMANY,BOARD DIRECTOR,$1bn+,5000+ employees,Academic
26763995,2016,NETHERLANDS,MANAGER,Less than $20m,11 - 50 employees,Academic
26782536,2016,NETHERLANDS,MANAGER,$1bn+,1001 - 5000 employees,Research
26857757,2016,GERMANY,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate
26865337,2016,GERMANY,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Research
26896515,2016,UNITED STATES,HEAD OF FUNCTION,$1bn+,5000+ employees,Research
26932600,2016,BELGIUM,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Corporate
26989725,2016,IRELAND,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic
27002341,2016,NETHERLANDS,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
27006572,2016,UNITED KINGDOM,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic
27011761,2016,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
27097569,2016,RUSSIA,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Corporate
27126369,2016,UNITED STATES,MANAGER,$100-$500m,100 - 500 employees,Academic
27181784,2016,NETHERLANDS,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research
27253199,2016,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Corporate
27283032,2016,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research
27389657,2016,IRELAND,SENIOR MANAGER,$50-$100m,51 - 100 employees,Corporate
27426846,2016,NETHERLANDS,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
27530173,2016,UNITED STATES,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
27589669,2016,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
27604455,2016,NETHERLANDS,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic
27620596,2016,RUSSIA,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
27629867,2016,UNITED STATES,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Corporate
27659726,2016,GERMANY,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
27732693,2016,UNITED KINGDOM,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic
27787585,2016,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Academic
27972565,2016,RUSSIA,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
27984952,2016,UNITED KINGDOM,BOARD DIRECTOR,$1bn+,5000+ employees,Academic
28027136,2016,SPAIN,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
28031349,2016,GERMANY,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research
28122166,2016,UNITED STATES,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
28128978,2016,SPAIN,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research
28134659,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
28274254,2016,NETHERLANDS,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic
28307995,2016,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Academic
28310586,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
28332148,2016,GERMANY,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Research
28349454,2016,IRELAND,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
28350096,2016,BELGIUM,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Corporate
28396582,2016,UNITED STATES,MANAGER,$20-$50m,11 - 50 employees,Academic
28396807,2016,SPAIN,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
28406837,2016,FRANCE,MANAGER,$20-$50m,51 - 100 employees,Corporate
28426493,2016,IRELAND,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
28468968,2016,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
28485873,2016,FRANCE,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate
28499924,2016,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
28506017,2016,SPAIN,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
28515403,2016,NETHERLANDS,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
28543432,2016,SPAIN,MANAGER,$50-$100m,100 - 500 employees,Research
28615817,2016,UNITED STATES,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
28649328,2016,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic
28658707,2016,NETHERLANDS,MANAGER,Less than $20m,11 - 50 employees,Research
28658992,2016,IRELAND,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Corporate
28701192,2016,SPAIN,MANAGER,Less than $20m,11 - 50 employees,Corporate
28701982,2016,FRANCE,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate
28832912,2016,UNITED STATES,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic
28906231,2016,UNITED STATES,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research
29034504,2016,GERMANY,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
29036564,2016,GERMANY,MANAGER,$1bn+,5000+ employees,Academic
29044750,2016,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
29103270,2016,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
29151897,2016,UNITED STATES,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
29193527,2016,BELGIUM,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic
29193605,2016,NETHERLANDS,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
